year,school,conference,wins,losses,winning_pct,conf_wins,conf_losses,conf_winning_pct,ppg_offence,ppg_defence,SRS,SOS
1970-01-01 00:00:00.000002001,Tennessee,SEC (East),11.0,2.0,0.846,7.0,1.0,0.875,30.8,19.3,19.22,8.83
1970-01-01 00:00:00.000002001,Florida,SEC (East),10.0,2.0,0.833,6.0,2.0,0.75,44.8,14.8,23.38,5.38
1970-01-01 00:00:00.000002001,South Carolina,SEC (East),9.0,3.0,0.75,5.0,3.0,0.625,25.8,19.2,12.36,5.03
1970-01-01 00:00:00.000002001,Georgia,SEC (East),8.0,4.0,0.667,5.0,3.0,0.625,27.6,19.0,11.51,3.6
1970-01-01 00:00:00.000002001,Kentucky,SEC (East),2.0,9.0,0.182,1.0,7.0,0.125,23.5,33.4,-1.15,7.67
1970-01-01 00:00:00.000002001,Vanderbilt,SEC (East),2.0,9.0,0.182,0.0,8.0,0.0,20.5,36.5,-7.1,4.27
1970-01-01 00:00:00.000002001,LSU,SEC (West),10.0,3.0,0.769,5.0,3.0,0.625,32.2,23.2,14.33,6.41
1970-01-01 00:00:00.000002001,Auburn,SEC (West),7.0,5.0,0.583,5.0,3.0,0.625,21.2,23.4,4.95,6.53
1970-01-01 00:00:00.000002001,Ole Miss,SEC (West),7.0,4.0,0.636,4.0,4.0,0.5,35.5,28.2,5.64,-0.18
1970-01-01 00:00:00.000002001,Alabama,SEC (West),7.0,5.0,0.583,4.0,4.0,0.5,26.5,19.3,9.66,4.91
1970-01-01 00:00:00.000002001,Arkansas,SEC (West),7.0,5.0,0.583,4.0,4.0,0.5,24.5,23.3,8.4,6.23
1970-01-01 00:00:00.000002001,Mississippi State,SEC (West),3.0,8.0,0.273,2.0,6.0,0.25,17.8,26.2,1.65,7.1
1970-01-01 00:00:00.000002001,Middle Tennessee State,Sun Belt,8.0,3.0,0.727,5.0,1.0,0.833,37.1,26.0,-2.32,-10.32
1970-01-01 00:00:00.000002001,North Texas,Sun Belt,5.0,7.0,0.417,5.0,1.0,0.833,22.9,24.4,-9.11,-6.36
1970-01-01 00:00:00.000002001,New Mexico State,Sun Belt,5.0,7.0,0.417,4.0,2.0,0.667,23.8,33.3,-10.18,-6.18
1970-01-01 00:00:00.000002001,Louisiana,Sun Belt,3.0,8.0,0.273,2.0,4.0,0.333,21.3,33.2,-19.08,-9.36
1970-01-01 00:00:00.000002001,Arkansas State,Sun Belt,2.0,9.0,0.182,2.0,4.0,0.333,16.1,32.5,-22.08,-10.17
1970-01-01 00:00:00.000002001,Louisiana-Monroe,Sun Belt,2.0,9.0,0.182,2.0,4.0,0.333,13.5,31.9,-21.13,-7.77
1970-01-01 00:00:00.000002001,Idaho,Sun Belt,1.0,10.0,0.091,1.0,5.0,0.167,28.5,45.0,-20.84,-7.66
1970-01-01 00:00:00.000002001,Louisiana Tech,WAC,7.0,5.0,0.583,7.0,1.0,0.875,33.8,32.5,-0.95,-3.36
1970-01-01 00:00:00.000002001,Fresno State,WAC,11.0,3.0,0.786,6.0,2.0,0.75,40.0,24.6,9.9,-2.02
1970-01-01 00:00:00.000002001,Boise State,WAC,8.0,4.0,0.667,6.0,2.0,0.75,34.3,23.3,1.61,-4.97
1970-01-01 00:00:00.000002001,Hawaii,WAC,9.0,3.0,0.75,5.0,3.0,0.625,40.3,26.5,4.47,-6.53
1970-01-01 00:00:00.000002001,Rice,WAC,8.0,4.0,0.667,5.0,3.0,0.625,27.8,27.9,-4.35,-6.18
1970-01-01 00:00:00.000002001,SMU,WAC,4.0,7.0,0.364,4.0,4.0,0.5,20.5,26.8,-8.92,-3.47
1970-01-01 00:00:00.000002001,Nevada,WAC,3.0,8.0,0.273,3.0,5.0,0.375,26.0,39.2,-9.92,-1.65
1970-01-01 00:00:00.000002001,San Jose State,WAC,3.0,9.0,0.25,3.0,5.0,0.375,24.6,38.4,-10.66,-0.41
1970-01-01 00:00:00.000002001,UTEP,WAC,2.0,9.0,0.182,1.0,7.0,0.125,21.4,37.6,-17.85,-5.31
1970-01-01 00:00:00.000002001,Tulsa,WAC,1.0,10.0,0.091,0.0,8.0,0.0,17.4,35.2,-18.94,-3.75
1970-01-01 00:00:00.000002002,Florida State,ACC,9.0,5.0,0.643,7.0,1.0,0.875,30.6,21.5,14.86,7.15
1970-01-01 00:00:00.000002002,Maryland,ACC,11.0,3.0,0.786,6.0,2.0,0.75,32.2,16.3,12.73,0.94
1970-01-01 00:00:00.000002002,Virginia,ACC,9.0,5.0,0.643,6.0,2.0,0.75,28.7,24.9,8.6,5.1
1970-01-01 00:00:00.000002002,North Carolina State,ACC,11.0,3.0,0.786,5.0,3.0,0.625,32.9,17.0,12.86,0.22
1970-01-01 00:00:00.000002002,Clemson,ACC,7.0,6.0,0.538,4.0,4.0,0.5,25.4,26.8,4.16,4.23
1970-01-01 00:00:00.000002002,Georgia Tech,ACC,7.0,6.0,0.538,4.0,4.0,0.5,21.5,20.5,4.56,3.86
1970-01-01 00:00:00.000002002,Wake Forest,ACC,7.0,6.0,0.538,3.0,5.0,0.375,27.4,25.2,4.81,2.89
1970-01-01 00:00:00.000002002,North Carolina,ACC,3.0,9.0,0.25,1.0,7.0,0.125,18.6,35.1,-5.52,6.15
1970-01-01 00:00:00.000002002,Duke,ACC,2.0,10.0,0.167,0.0,8.0,0.0,18.9,29.4,-7.05,2.54
1970-01-01 00:00:00.000002002,Colorado,Big 12 (North),9.0,5.0,0.643,7.0,1.0,0.875,28.4,23.2,11.77,6.56
1970-01-01 00:00:00.000002002,Kansas State,Big 12 (North),11.0,2.0,0.846,6.0,2.0,0.75,44.8,11.8,16.49,-0.12
1970-01-01 00:00:00.000002002,Iowa State,Big 12 (North),7.0,7.0,0.5,4.0,4.0,0.5,28.9,28.3,6.17,5.67
1970-01-01 00:00:00.000002002,Nebraska,Big 12 (North),7.0,7.0,0.5,3.0,5.0,0.375,27.4,23.9,4.09,2.45
1970-01-01 00:00:00.000002002,Missouri,Big 12 (North),5.0,7.0,0.417,2.0,6.0,0.25,30.0,29.3,3.69,3.77
1970-01-01 00:00:00.000002002,Kansas,Big 12 (North),2.0,10.0,0.167,0.0,8.0,0.0,20.7,42.3,-14.87,0.05
1970-01-01 00:00:00.000002002,Oklahoma,Big 12 (South),12.0,2.0,0.857,6.0,2.0,0.75,38.6,15.4,19.02,4.31
1970-01-01 00:00:00.000002002,Texas,Big 12 (South),11.0,2.0,0.846,6.0,2.0,0.75,33.8,16.3,17.32,4.01
1970-01-01 00:00:00.000002002,Texas Tech,Big 12 (South),9.0,5.0,0.643,5.0,3.0,0.625,38.4,31.4,9.53,5.6
1970-01-01 00:00:00.000002002,Oklahoma State,Big 12 (South),8.0,5.0,0.615,5.0,3.0,0.625,34.3,27.4,4.81,0.66
1970-01-01 00:00:00.000002002,Texas A&M,Big 12 (South),6.0,6.0,0.5,3.0,5.0,0.375,28.8,23.3,6.4,2.4
1970-01-01 00:00:00.000002002,Baylor,Big 12 (South),3.0,9.0,0.25,1.0,7.0,0.125,16.8,41.3,-11.02,3.31
1970-01-01 00:00:00.000002002,Miami (FL),Big East,12.0,1.0,0.923,7.0,0.0,1.0,40.5,19.1,20.35,3.04
1970-01-01 00:00:00.000002002,West Virginia,Big East,9.0,4.0,0.692,6.0,1.0,0.857,30.5,23.2,7.3,2.3
1970-01-01 00:00:00.000002002,Pitt,Big East,9.0,4.0,0.692,5.0,2.0,0.714,25.5,17.8,9.99,2.45
1970-01-01 00:00:00.000002002,Virginia Tech,Big East,10.0,4.0,0.714,3.0,4.0,0.429,30.6,18.8,11.16,2.31
1970-01-01 00:00:00.000002002,Boston College,Big East,9.0,4.0,0.692,3.0,4.0,0.429,30.2,19.5,9.22,0.53
1970-01-01 00:00:00.000002002,Syracuse,Big East,4.0,8.0,0.333,2.0,5.0,0.286,28.9,33.8,-4.63,1.45
1970-01-01 00:00:00.000002002,Temple,Big East,4.0,8.0,0.333,2.0,5.0,0.286,20.2,29.3,-5.22,2.44
1970-01-01 00:00:00.000002002,Rutgers,Big East,1.0,11.0,0.083,0.0,7.0,0.0,13.9,33.1,-16.85,0.32
1970-01-01 00:00:00.000002002,Ohio State,Big Ten,14.0,0.0,1.0,8.0,0.0,1.0,29.3,13.1,18.13,3.99
1970-01-01 00:00:00.000002002,Iowa,Big Ten,11.0,2.0,0.846,8.0,0.0,1.0,37.2,19.7,15.94,2.87
1970-01-01 00:00:00.000002002,Michigan,Big Ten,10.0,3.0,0.769,6.0,2.0,0.75,27.8,20.4,13.44,6.82
1970-01-01 00:00:00.000002002,Penn State,Big Ten,9.0,4.0,0.692,5.0,3.0,0.625,34.3,17.5,14.59,3.98
1970-01-01 00:00:00.000002002,Purdue,Big Ten,7.0,6.0,0.538,4.0,4.0,0.5,29.7,22.2,7.59,2.44
1970-01-01 00:00:00.000002002,Illinois,Big Ten,5.0,7.0,0.417,4.0,4.0,0.5,28.8,25.6,2.56,2.89
1970-01-01 00:00:00.000002002,Minnesota,Big Ten,8.0,5.0,0.615,3.0,5.0,0.375,28.9,24.5,5.02,1.17
1970-01-01 00:00:00.000002002,Wisconsin,Big Ten,8.0,6.0,0.571,2.0,6.0,0.25,26.6,23.0,8.55,4.77
1970-01-01 00:00:00.000002002,Michigan State,Big Ten,4.0,8.0,0.333,2.0,6.0,0.25,26.3,33.2,-2.67,3.09
1970-01-01 00:00:00.000002002,Indiana,Big Ten,3.0,9.0,0.25,1.0,7.0,0.125,21.5,37.1,-10.42,2.25
1970-01-01 00:00:00.000002002,Northwestern,Big Ten,3.0,9.0,0.25,1.0,7.0,0.125,22.7,41.1,-8.05,3.36
1970-01-01 00:00:00.000002002,Texas Christian,CUSA,10.0,2.0,0.833,6.0,2.0,0.75,30.1,18.5,5.9,-4.93
1970-01-01 00:00:00.000002002,Cincinnati,CUSA,7.0,7.0,0.5,6.0,2.0,0.75,29.2,23.5,2.84,-0.02
1970-01-01 00:00:00.000002002,Louisville,CUSA,7.0,6.0,0.538,5.0,3.0,0.625,28.8,24.5,0.77,-1.93
1970-01-01 00:00:00.000002002,Southern Mississippi,CUSA,7.0,6.0,0.538,5.0,3.0,0.625,21.7,18.3,-0.24,-1.93
1970-01-01 00:00:00.000002002,Tulane,CUSA,8.0,5.0,0.615,4.0,4.0,0.5,27.8,21.7,0.91,-5.47
1970-01-01 00:00:00.000002002,UAB,CUSA,5.0,7.0,0.417,4.0,4.0,0.5,22.3,30.8,-8.78,-3.86
1970-01-01 00:00:00.000002002,East Carolina,CUSA,4.0,8.0,0.333,4.0,4.0,0.5,27.9,33.3,-7.15,-1.4
1970-01-01 00:00:00.000002002,Houston,CUSA,5.0,7.0,0.417,3.0,5.0,0.375,26.7,32.8,-7.7,-2.95
1970-01-01 00:00:00.000002002,Memphis,CUSA,3.0,9.0,0.25,2.0,6.0,0.25,25.3,27.3,-7.61,-3.69
1970-01-01 00:00:00.000002002,Army,CUSA,1.0,11.0,0.083,1.0,7.0,0.125,18.8,40.9,-22.64,-5.8
1970-01-01 00:00:00.000002002,South Florida,Ind,9.0,2.0,0.818,,,,30.8,18.5,7.11,-2.71
1970-01-01 00:00:00.000002002,Notre Dame,Ind,10.0,3.0,0.769,,,,22.3,16.7,10.89,5.51
1970-01-01 00:00:00.000002002,Connecticut,Ind,6.0,6.0,0.5,,,,31.1,22.5,-0.75,-5.0
1970-01-01 00:00:00.000002002,Utah State,Ind,4.0,7.0,0.364,,,,27.7,39.3,-11.97,-3.34
1970-01-01 00:00:00.000002002,Troy,Ind,4.0,8.0,0.333,,,,18.2,21.0,-10.29,-6.62
1970-01-01 00:00:00.000002002,Navy,Ind,2.0,10.0,0.167,,,,24.2,36.3,-12.2,-1.95
1970-01-01 00:00:00.000002002,Marshall,MAC (East),11.0,2.0,0.846,7.0,1.0,0.875,35.2,24.2,2.97,-7.03
1970-01-01 00:00:00.000002002,UCF,MAC (East),7.0,5.0,0.583,6.0,2.0,0.75,32.6,26.3,0.29,-5.13
1970-01-01 00:00:00.000002002,Miami (OH),MAC (East),7.0,5.0,0.583,5.0,3.0,0.625,32.0,27.1,0.23,-2.44
1970-01-01 00:00:00.000002002,Ohio,MAC (East),4.0,8.0,0.333,4.0,4.0,0.5,24.9,31.2,-10.71,-5.21
1970-01-01 00:00:00.000002002,Akron,MAC (East),4.0,8.0,0.333,3.0,5.0,0.375,27.1,31.6,-9.42,-4.92
1970-01-01 00:00:00.000002002,Kent State,MAC (East),3.0,9.0,0.25,1.0,7.0,0.125,16.8,35.3,-16.47,-4.72
1970-01-01 00:00:00.000002002,Buffalo,MAC (East),1.0,11.0,0.083,0.0,8.0,0.0,17.8,34.7,-20.36,-6.69
1970-01-01 00:00:00.000002002,Northern Illinois,MAC (West),8.0,4.0,0.667,7.0,1.0,0.875,31.3,24.8,-0.42,-4.75
1970-01-01 00:00:00.000002002,Toledo,MAC (West),9.0,5.0,0.643,7.0,1.0,0.875,35.4,27.0,3.24,-3.12
1970-01-01 00:00:00.000002002,Bowling Green,MAC (West),9.0,3.0,0.75,6.0,2.0,0.75,40.8,25.3,2.7,-7.96
1970-01-01 00:00:00.000002002,Ball State,MAC (West),6.0,6.0,0.5,4.0,4.0,0.5,23.2,27.8,-8.3,-5.3
1970-01-01 00:00:00.000002002,Western Michigan,MAC (West),4.0,8.0,0.333,3.0,5.0,0.375,25.3,27.5,-6.65,-3.57
1970-01-01 00:00:00.000002002,Central Michigan,MAC (West),4.0,8.0,0.333,2.0,6.0,0.25,22.3,32.0,-11.89,-5.8
1970-01-01 00:00:00.000002002,Eastern Michigan,MAC (West),3.0,9.0,0.25,1.0,7.0,0.125,23.8,47.2,-20.64,-5.89
1970-01-01 00:00:00.000002002,Colorado State,MWC,10.0,4.0,0.714,6.0,1.0,0.857,29.9,23.7,5.42,-0.29
1970-01-01 00:00:00.000002002,New Mexico,MWC,7.0,7.0,0.5,5.0,2.0,0.714,24.4,25.6,-3.03,-3.03
1970-01-01 00:00:00.000002002,Air Force,MWC,8.0,5.0,0.615,4.0,3.0,0.571,33.8,23.3,2.96,-3.27
1970-01-01 00:00:00.000002002,San Diego State,MWC,4.0,9.0,0.308,4.0,3.0,0.571,23.8,31.6,-7.44,-0.44
1970-01-01 00:00:00.000002002,Utah,MWC,5.0,6.0,0.455,3.0,4.0,0.429,22.6,20.5,-2.23,-3.5
1970-01-01 00:00:00.000002002,Nevada-Las Vegas,MWC,5.0,7.0,0.417,3.0,4.0,0.429,24.3,30.5,-6.46,-1.88
1970-01-01 00:00:00.000002002,BYU,MWC,5.0,7.0,0.417,2.0,5.0,0.286,22.7,27.8,-5.99,-3.24
1970-01-01 00:00:00.000002002,Wyoming,MWC,2.0,10.0,0.167,1.0,6.0,0.143,24.0,36.0,-12.27,-1.69
1970-01-01 00:00:00.000002002,USC,Pac-10,11.0,2.0,0.846,7.0,1.0,0.875,35.8,18.5,24.19,9.49
1970-01-01 00:00:00.000002002,Washington State,Pac-10,10.0,3.0,0.769,7.0,1.0,0.875,33.2,22.8,13.47,4.01
1970-01-01 00:00:00.000002002,Arizona State,Pac-10,8.0,6.0,0.571,5.0,3.0,0.625,32.3,29.1,5.38,3.67
1970-01-01 00:00:00.000002002,Oregon State,Pac-10,8.0,5.0,0.615,4.0,4.0,0.5,31.8,20.5,9.45,2.6
1970-01-01 00:00:00.000002002,UCLA,Pac-10,8.0,5.0,0.615,4.0,4.0,0.5,29.8,25.1,8.97,5.74
1970-01-01 00:00:00.000002002,California,Pac-10,7.0,5.0,0.583,4.0,4.0,0.5,35.6,26.5,10.32,3.9
1970-01-01 00:00:00.000002002,Washington,Pac-10,7.0,6.0,0.538,4.0,4.0,0.5,30.6,26.3,8.36,4.75
1970-01-01 00:00:00.000002002,Oregon,Pac-10,7.0,6.0,0.538,3.0,5.0,0.375,32.1,27.8,4.51,2.13
1970-01-01 00:00:00.000002002,Arizona,Pac-10,4.0,8.0,0.333,1.0,7.0,0.125,18.9,25.8,-2.73,3.6
1970-01-01 00:00:00.000002002,Stanford,Pac-10,2.0,9.0,0.182,1.0,7.0,0.125,20.5,34.3,-4.5,7.87
1970-01-01 00:00:00.000002002,Georgia,SEC (East),13.0,1.0,0.929,7.0,1.0,0.875,32.1,15.1,18.18,3.96
1970-01-01 00:00:00.000002002,Florida,SEC (East),8.0,5.0,0.615,6.0,2.0,0.75,25.8,21.5,8.58,5.97
1970-01-01 00:00:00.000002002,Tennessee,SEC (East),8.0,5.0,0.615,5.0,3.0,0.625,22.8,17.5,7.41,2.94
1970-01-01 00:00:00.000002002,Kentucky,SEC (East),7.0,5.0,0.583,3.0,5.0,0.375,32.1,25.1,4.12,0.2
1970-01-01 00:00:00.000002002,South Carolina,SEC (East),5.0,7.0,0.417,3.0,5.0,0.375,18.8,21.8,0.9,3.73
1970-01-01 00:00:00.000002002,Vanderbilt,SEC (East),2.0,10.0,0.167,0.0,8.0,0.0,18.4,30.7,-7.34,3.91
1970-01-01 00:00:00.000002002,Alabama,SEC (West),10.0,3.0,0.769,6.0,2.0,0.75,28.2,15.4,15.8,4.57
1970-01-01 00:00:00.000002002,Auburn,SEC (West),9.0,4.0,0.692,5.0,3.0,0.625,29.8,17.8,12.36,3.98
1970-01-01 00:00:00.000002002,Arkansas,SEC (West),9.0,5.0,0.643,5.0,3.0,0.625,26.4,19.8,10.33,4.61
1970-01-01 00:00:00.000002002,LSU,SEC (West),8.0,5.0,0.615,5.0,3.0,0.625,24.8,18.3,8.35,3.42
1970-01-01 00:00:00.000002002,Ole Miss,SEC (West),7.0,6.0,0.538,3.0,5.0,0.375,27.0,25.5,4.44,3.13
1970-01-01 00:00:00.000002002,Mississippi State,SEC (West),3.0,9.0,0.25,0.0,8.0,0.0,18.9,28.3,-7.28,2.55
1970-01-01 00:00:00.000002002,North Texas,Sun Belt,8.0,5.0,0.615,6.0,0.0,1.0,19.2,14.8,0.61,-3.0
1970-01-01 00:00:00.000002002,New Mexico State,Sun Belt,7.0,5.0,0.583,5.0,1.0,0.833,27.3,27.3,-5.05,-5.3
1970-01-01 00:00:00.000002002,Arkansas State,Sun Belt,6.0,7.0,0.462,3.0,3.0,0.5,19.9,27.8,-10.48,-7.79
1970-01-01 00:00:00.000002002,Middle Tennessee State,Sun Belt,4.0,8.0,0.333,2.0,4.0,0.333,24.8,27.7,-8.97,-5.64
1970-01-01 00:00:00.000002002,Louisiana,Sun Belt,3.0,9.0,0.25,2.0,4.0,0.333,16.9,29.3,-13.8,-3.13
1970-01-01 00:00:00.000002002,Louisiana-Monroe,Sun Belt,3.0,9.0,0.25,2.0,4.0,0.333,19.7,37.6,-13.8,-4.05
1970-01-01 00:00:00.000002002,Idaho,Sun Belt,2.0,10.0,0.167,1.0,5.0,0.167,23.8,35.7,-13.5,-3.33
1970-01-01 00:00:00.000002002,Boise State,WAC,12.0,1.0,0.923,8.0,0.0,1.0,45.6,18.5,12.28,-6.87
1970-01-01 00:00:00.000002002,Hawaii,WAC,10.0,4.0,0.714,7.0,1.0,0.875,35.9,27.8,2.56,-5.51
1970-01-01 00:00:00.000002002,Fresno State,WAC,9.0,5.0,0.643,6.0,2.0,0.75,27.0,27.1,0.67,-2.12
1970-01-01 00:00:00.000002002,San Jose State,WAC,6.0,7.0,0.462,4.0,4.0,0.5,28.9,35.9,-7.13,-3.13
1970-01-01 00:00:00.000002002,Nevada,WAC,5.0,7.0,0.417,4.0,4.0,0.5,27.6,30.9,-6.33,-3.41
1970-01-01 00:00:00.000002002,Rice,WAC,4.0,7.0,0.364,3.0,5.0,0.375,23.0,26.9,-10.21,-7.03
1970-01-01 00:00:00.000002002,Louisiana Tech,WAC,4.0,8.0,0.333,3.0,5.0,0.375,26.7,35.5,-11.13,-2.8
1970-01-01 00:00:00.000002002,SMU,WAC,3.0,9.0,0.25,3.0,5.0,0.375,17.3,31.5,-16.34,-5.0
1970-01-01 00:00:00.000002002,UTEP,WAC,2.0,10.0,0.167,1.0,7.0,0.125,18.3,42.6,-18.11,-4.69
1970-01-01 00:00:00.000002002,Tulsa,WAC,1.0,11.0,0.083,1.0,7.0,0.125,19.4,34.8,-18.4,-5.4
1970-01-01 00:00:00.000002003,Florida State,ACC,10.0,3.0,0.769,7.0,1.0,0.875,32.2,16.7,17.75,6.9
1970-01-01 00:00:00.000002003,Maryland,ACC,10.0,3.0,0.769,6.0,2.0,0.75,31.2,15.8,12.92,2.23
1970-01-01 00:00:00.000002003,Clemson,ACC,9.0,4.0,0.692,5.0,3.0,0.625,28.1,19.2,10.49,4.26
1970-01-01 00:00:00.000002003,North Carolina State,ACC,8.0,5.0,0.615,4.0,4.0,0.5,37.6,29.6,10.41,4.48
1970-01-01 00:00:00.000002003,Virginia,ACC,8.0,5.0,0.615,4.0,4.0,0.5,28.0,20.4,10.15,4.46
1970-01-01 00:00:00.000002003,Georgia Tech,ACC,7.0,6.0,0.538,4.0,4.0,0.5,21.1,20.5,5.6,5.68
1970-01-01 00:00:00.000002003,Wake Forest,ACC,5.0,7.0,0.417,3.0,5.0,0.375,27.9,28.9,4.19,5.28
1970-01-01 00:00:00.000002003,Duke,ACC,4.0,8.0,0.333,2.0,6.0,0.25,17.6,28.6,-3.02,4.31
1970-01-01 00:00:00.000002003,North Carolina,ACC,2.0,10.0,0.167,1.0,7.0,0.125,26.4,38.3,-5.15,5.18
1970-01-01 00:00:00.000002003,Kansas State,Big 12 (North),11.0,4.0,0.733,6.0,2.0,0.75,36.6,16.3,15.74,1.61
1970-01-01 00:00:00.000002003,Nebraska,Big 12 (North),10.0,3.0,0.769,5.0,3.0,0.625,24.8,14.5,11.18,2.18
1970-01-01 00:00:00.000002003,Missouri,Big 12 (North),8.0,5.0,0.615,4.0,4.0,0.5,30.7,22.1,6.45,0.45
1970-01-01 00:00:00.000002003,Kansas,Big 12 (North),6.0,7.0,0.462,3.0,5.0,0.375,29.5,30.5,-0.59,0.49
1970-01-01 00:00:00.000002003,Colorado,Big 12 (North),5.0,7.0,0.417,3.0,5.0,0.375,26.6,33.2,1.45,6.36
1970-01-01 00:00:00.000002003,Iowa State,Big 12 (North),2.0,10.0,0.167,0.0,8.0,0.0,14.4,36.4,-10.27,5.15
1970-01-01 00:00:00.000002003,Oklahoma,Big 12 (South),12.0,2.0,0.857,8.0,0.0,1.0,42.9,15.3,20.27,4.06
1970-01-01 00:00:00.000002003,Texas,Big 12 (South),10.0,3.0,0.769,7.0,1.0,0.875,41.0,21.5,15.35,2.97
1970-01-01 00:00:00.000002003,Oklahoma State,Big 12 (South),9.0,4.0,0.692,5.0,3.0,0.625,35.9,25.1,9.32,0.93
1970-01-01 00:00:00.000002003,Texas Tech,Big 12 (South),8.0,5.0,0.615,4.0,4.0,0.5,42.5,34.0,7.5,2.73
1970-01-01 00:00:00.000002003,Texas A&M,Big 12 (South),4.0,8.0,0.333,2.0,6.0,0.25,25.3,38.8,-3.46,5.88
1970-01-01 00:00:00.000002003,Baylor,Big 12 (South),3.0,9.0,0.25,1.0,7.0,0.125,15.9,37.9,-9.46,1.79
1970-01-01 00:00:00.000002003,Miami (FL),Big East,11.0,2.0,0.846,6.0,1.0,0.857,27.8,15.1,14.47,4.16
1970-01-01 00:00:00.000002003,West Virginia,Big East,8.0,5.0,0.615,6.0,1.0,0.857,28.9,22.8,6.51,1.51
1970-01-01 00:00:00.000002003,Pitt,Big East,8.0,5.0,0.615,5.0,2.0,0.714,29.9,23.9,6.1,1.33
1970-01-01 00:00:00.000002003,Virginia Tech,Big East,8.0,5.0,0.615,4.0,3.0,0.571,35.4,23.0,8.91,0.6
1970-01-01 00:00:00.000002003,Boston College,Big East,8.0,5.0,0.615,3.0,4.0,0.429,28.5,25.5,5.69,2.53
1970-01-01 00:00:00.000002003,Syracuse,Big East,6.0,6.0,0.5,2.0,5.0,0.286,26.7,25.1,4.11,0.95
1970-01-01 00:00:00.000002003,Rutgers,Big East,5.0,7.0,0.417,2.0,5.0,0.286,27.4,29.5,-1.65,0.27
1970-01-01 00:00:00.000002003,Temple,Big East,1.0,11.0,0.083,0.0,7.0,0.0,19.6,32.8,-11.95,0.88
1970-01-01 00:00:00.000002003,Michigan,Big Ten,10.0,3.0,0.769,7.0,1.0,0.875,35.4,16.8,16.1,3.94
1970-01-01 00:00:00.000002003,Ohio State,Big Ten,11.0,2.0,0.846,6.0,2.0,0.75,24.8,17.6,14.0,6.07
1970-01-01 00:00:00.000002003,Purdue,Big Ten,9.0,4.0,0.692,6.0,2.0,0.75,26.8,17.4,10.79,4.25
1970-01-01 00:00:00.000002003,Iowa,Big Ten,10.0,3.0,0.769,5.0,3.0,0.625,28.7,16.2,14.66,4.2
1970-01-01 00:00:00.000002003,Minnesota,Big Ten,10.0,3.0,0.769,5.0,3.0,0.625,38.7,21.9,11.88,-0.04
1970-01-01 00:00:00.000002003,Michigan State,Big Ten,8.0,5.0,0.615,5.0,3.0,0.625,27.9,22.5,7.95,3.56
1970-01-01 00:00:00.000002003,Wisconsin,Big Ten,7.0,6.0,0.538,4.0,4.0,0.5,27.3,23.5,6.44,4.21
1970-01-01 00:00:00.000002003,Northwestern,Big Ten,6.0,7.0,0.462,4.0,4.0,0.5,20.2,25.1,0.09,4.47
1970-01-01 00:00:00.000002003,Penn State,Big Ten,3.0,9.0,0.25,1.0,7.0,0.125,19.4,21.3,0.77,4.35
1970-01-01 00:00:00.000002003,Indiana,Big Ten,2.0,10.0,0.167,1.0,7.0,0.125,14.8,32.3,-9.87,3.38
1970-01-01 00:00:00.000002003,Illinois,Big Ten,1.0,11.0,0.083,0.0,8.0,0.0,16.9,33.2,-8.63,4.62
1970-01-01 00:00:00.000002003,Southern Mississippi,CUSA,9.0,4.0,0.692,8.0,0.0,1.0,22.5,17.4,3.58,-1.12
1970-01-01 00:00:00.000002003,Texas Christian,CUSA,11.0,2.0,0.846,7.0,1.0,0.875,29.2,21.2,2.83,-5.48
1970-01-01 00:00:00.000002003,Louisville,CUSA,9.0,4.0,0.692,5.0,3.0,0.625,34.6,27.8,1.32,-5.38
1970-01-01 00:00:00.000002003,Memphis,CUSA,9.0,4.0,0.692,5.0,3.0,0.625,30.2,19.2,3.31,-5.62
1970-01-01 00:00:00.000002003,South Florida,CUSA,7.0,4.0,0.636,5.0,3.0,0.625,25.1,20.4,-3.98,-6.53
1970-01-01 00:00:00.000002003,Houston,CUSA,7.0,6.0,0.538,4.0,4.0,0.5,34.5,36.0,-4.23,-4.16
1970-01-01 00:00:00.000002003,UAB,CUSA,5.0,7.0,0.417,4.0,4.0,0.5,20.4,23.9,-5.47,-2.64
1970-01-01 00:00:00.000002003,Tulane,CUSA,5.0,7.0,0.417,3.0,5.0,0.375,28.1,35.3,-9.17,-4.34
1970-01-01 00:00:00.000002003,Cincinnati,CUSA,5.0,7.0,0.417,2.0,6.0,0.25,25.3,26.6,-5.93,-3.93
1970-01-01 00:00:00.000002003,East Carolina,CUSA,1.0,11.0,0.083,1.0,7.0,0.125,18.1,35.7,-16.02,-1.44
1970-01-01 00:00:00.000002003,Army,CUSA,0.0,13.0,0.0,0.0,8.0,0.0,15.8,36.6,-22.15,-3.0
1970-01-01 00:00:00.000002003,Connecticut,Ind,9.0,3.0,0.75,,,,34.0,25.0,3.73,-5.27
1970-01-01 00:00:00.000002003,Navy,Ind,8.0,5.0,0.615,,,,30.5,21.8,-1.73,-8.04
1970-01-01 00:00:00.000002003,Troy,Ind,6.0,6.0,0.5,,,,15.4,22.7,-7.15,-2.74
1970-01-01 00:00:00.000002003,Notre Dame,Ind,5.0,7.0,0.417,,,,20.3,26.3,3.12,8.04
1970-01-01 00:00:00.000002003,Miami (OH),MAC (East),13.0,1.0,0.929,8.0,0.0,1.0,43.0,19.4,14.21,-3.29
